series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;MNE;FREQ;DOMAINE;ACTIVITE;VARIABLE;ZONE_GEO;CATEGORIE;POPULATION;CONTREPARTIE;CONSOLIDATION;UNIT;DECIMALS;UNIT_MULT;ADJUSTMENT;TIME_FORMAT;SOURCE_AGENCY;TIME_PER_COLLECT;OBS_CONF;OBS_STATUS
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8967.39._Z.GE.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;29,46;2025-10-22T14:00:31+00:00;ACPR;Prêts et avances bruts non performants au coût amorti du secteur bancaire français (IFRS) - grandes entreprises;Prêts et avances bruts non performants au coût amorti du secteur bancaire français (IFRS) - grandes entreprises;GB_FIN_TX_DOUT_MEN_ENF8967;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;GE;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9920.586._Z._Z.PHNC._Z._Z;2024;2024-01-01;2024-12-31;1471,57;2025-10-22T14:00:31+00:00;ACPR;Montants notionnels de dérivés sur crédit;Montants notionnels de dérivés sur crédit;TB_FIN_NEGO_DERIVES9920;A;BQ;_Z;586;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_ACTIF_ORGA.46._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;18,5;2025-10-22T14:00:29+00:00;ACPR;Montant à l'actif de dérivés sur marchés organisés;Dérivés sur marchés organisés (Actif);DERIV_ACTIF_ORGA;A;BQ;_Z;46;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_AUT.32._Z.SNF.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;46,48;2025-10-22T14:00:28+00:00;ACPR;Autres crédits aux sociétés non financières;Autres crédits aux sociétés non financières;CRED_AUT;A;BQ;_Z;32;_Z;RISQUES;TOTAL_SECTEUR;SNF;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.ES.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;21,5;2025-10-22T14:00:28+00:00;ACPR;Crédits aux ménages - Espagne;Crédits aux ménages - Espagne;CRED_CLIENT;A;BQ;_Z;34;ES;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_PASSIF_9850.188._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;710,13;2025-10-22T14:00:29+00:00;ACPR;Dépôts yc les opérations de pensions livrés sur titres dans le portefeuille de négociation coté passif;Dépôts yc les opérations de pensions livrés sur titres dans le portefeuille de négociation coté passif;GB_FIN_NEGO_PASSIF_9850;A;BQ;_Z;188;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_PASSIF_9852.190._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;45,54;2025-10-22T14:00:29+00:00;ACPR;Autres passifs financiers dans le portefeuille de négociation coté passif;Autres passifs financiers dans le portefeuille de négociation coté passif;GB_FIN_NEGO_PASSIF_9852;A;BQ;_Z;190;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_BAIL.33._Z.APU.SOLO._Z.TOTAL_SECTEUR;2023;2023-01-01;2023-12-31;1,56;2025-03-18T17:10:26+00:00;ACPR;Crédit-bail et opérations assimilées aux administrations publiques;Crédit-bail et opérations assimilées aux administrations publiques;CRED_BAIL;A;BQ;_Z;33;_Z;RISQUES;TOTAL_SECTEUR;APU;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.ACT_PTF_NEGO.3._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;154,61;2025-03-18T17:10:26+00:00;ACPR;Instruments de capitaux propres des entreprises non financières dans le portefeuille de négociation;Instruments de capitaux propres des entreprises non financières dans le portefeuille de négociation;ACT_PTF_NEGO;A;BQ;_Z;3;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_COD.30._Z._Z.SOLO._Z.TOTAL_SECTEUR;2023;2023-01-01;2023-12-31;43,62;2025-03-18T17:10:27+00:00;ACPR;Comptes ordinaires débiteurs à l'ensemble de la clientèle non financière;Comptes ordinaires débiteurs à l'ensemble de la clientèle non financière;CRED_COD;A;BQ;_Z;30;_Z;RISQUES;TOTAL_SECTEUR;_Z;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_O.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;3,55;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'administration publique;Crédits bruts aux entreprises du secteur de l'administration publique;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_O;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.CH.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;37,92;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement en Suisse;Taux de provisionnement en Suisse;TX_PROV;A;BQ;_Z;572;CH;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV_NPL.573._Z.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;1,26;2025-03-18T17:10:29+00:00;ACPR;Poids des provisions des prêts non performants aux ménages et aux entreprises non financières;Poids des provisions des prêts non performants aux ménages et aux entreprises non financières;TX_PROV_NPL;A;BQ;_Z;573;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_N.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;103,08;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'activité de services administratifs et de soutien;Crédits bruts aux entreprises du secteur de l'activité de services administratifs et de soutien;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_N;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_PASSIF_GRE_GRE.49._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;586,36;2025-03-18T17:10:27+00:00;ACPR;Montant au passif de dérivés de gré à gré;Passif de dérivés de gré à gré;DERIV_PASSIF_GRE_GRE;A;BQ;_Z;49;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_ACTIF_9847.183._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;701,38;2025-03-18T17:10:28+00:00;ACPR;Prêts et avances yc les operations de pensions sur titres coté actif;Prêts et avances yc les operations de pensions sur titres coté actif;GB_FIN_NEGO_ACTIF_9847;A;BQ;_Z;183;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.APU.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;418,37;2025-03-18T17:10:26+00:00;ACPR;Administrations publiques (crédits nets);Administrations publiques (crédits nets);CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;APU;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.OBLIG_PTF_NEGO.238._Z.EF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;15,02;2025-03-18T17:10:28+00:00;ACPR;Titre de créances émis par les autres entreprises financières dans le portefeuille de négociation;Titre de créances émis par les autres entreprises financières dans le portefeuille de négociation;OBLIG_PTF_NEGO;A;BQ;_Z;238;_Z;RISQUES;TOP6_AUT_GROUPES;EF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8961.39._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;1947,36;2025-03-31T08:10:37+00:00;ACPR;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - entreprises non financières;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - entreprises non financières;GB_FIN_TX_DOUT_MEN_ENF8961;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8962.39._Z.PME.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;909,08;2025-03-31T08:10:37+00:00;ACPR;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - PME;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - PME;GB_FIN_TX_DOUT_MEN_ENF8962;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;PME;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DT_PL_PTF_NEGO.58._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;0,0;2025-03-18T17:10:28+00:00;ACPR;Dépôts et titres des Ménages donnés en pension livrée du portefeuille de négociation;Dépôts et titres des Ménages donnés en pension livrée du portefeuille de négociation;DT_PL_PTF_NEGO;A;BQ;_Z;58;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;217,1;2025-03-18T17:10:28+00:00;ACPR;Prêts aux Établissements de crédit dans le portefeuille de négociation;Prêts aux Établissements de crédit dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.OBLIG_PTF_NEGO.238._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;14,71;2025-03-18T17:10:28+00:00;ACPR;Titre de créances émis par les établissements de crédit dans le portefeuille de négociation;Titre de créances émis par les établissements de crédit dans le portefeuille de négociation;OBLIG_PTF_NEGO;A;BQ;_Z;238;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10017.469._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;0,42;2025-03-18T17:10:28+00:00;ACPR;Dérivés de crédit sur transfert de rendement (Total return swaps) à l'actif;Dérivés de crédit sur transfert de rendement (Total return swaps) à l'actif;TB_FIN_NEGO_DERIVE_CREDIT10017;A;BQ;_Z;469;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9932.480._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;276,21;2025-03-18T17:10:28+00:00;ACPR;Montant au passif de dérivés sur taux d'intérêt;Montant au passif de dérivés sur taux d'intérêt;TB_FIN_NEGO_DERIVES9932;A;BQ;_Z;480;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_L.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;2,44;2025-03-18T17:10:28+00:00;ACPR;Taux de prêts non performants du secteur des activités immobilières;Taux de prêts non performants du secteur des activités immobilières;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_L;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_R.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;5,8;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur des arts, spectacles et activités récréatives;Taux de prêts non performants du secteur des arts, spectacles et activités récréatives;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_R;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.LU.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;1,17;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants au Luxembourg;Taux de prêts non performants au Luxembourg;TX_NPL;A;BQ;_Z;569;LU;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.US.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;1,67;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants aux Etats-Unis;Taux de prêts non performants aux Etats-Unis;TX_NPL;A;BQ;_Z;569;US;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9920.586._Z._Z.PHNC._Z._Z;2023;2023-01-01;2023-12-31;1273,19;2025-09-17T10:00:30+00:00;ACPR;Montants notionnels de dérivés sur crédit;Montants notionnels de dérivés sur crédit;TB_FIN_NEGO_DERIVES9920;A;BQ;_Z;586;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9922.588._Z._Z.PHNC._Z._Z;2023;2023-01-01;2023-12-31;408,47;2025-09-17T10:00:30+00:00;ACPR;Montants notionnels de dérivés (autres y compris matières premières);Montants notionnels de dérivés (autres y compris matières premières);TB_FIN_NEGO_DERIVES9922;A;BQ;_Z;588;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.OBLIG_PTF_NEGO.238._Z.BC.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;0,77;2025-03-18T17:10:28+00:00;ACPR;Titre de créances émis par les banques centrales dans le portefeuille de négociation;Titre de créances émis par les banques centrales dans le portefeuille de négociation;OBLIG_PTF_NEGO;A;BQ;_Z;238;_Z;RISQUES;TOP6_AUT_GROUPES;BC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10015.467._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;0,03;2025-03-18T17:10:28+00:00;ACPR;Options sur écart de crédit (Credit spread options) à l'actif;Options sur écart de crédit (Credit spread options) à l'actif;TB_FIN_NEGO_DERIVE_CREDIT10015;A;BQ;_Z;467;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL_APRES_PROV.570._Z.GE.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;1,72;2025-03-18T17:10:29+00:00;ACPR;Poids des prêts non performants nets des provisions aux grandes entreprises;Poids des prêts non performants nets des provisions aux grandes entreprises;TX_NPL_APRES_PROV;A;BQ;_Z;570;_Z;RISQUES;TOP6_AUT_GROUPES;GE;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_A.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;95,11;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur de l'agriculture, sylviculture et pêche;Taux de provisionnement du secteur de l'agriculture, sylviculture et pêche;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_A;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_G.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;67,25;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur du commerce;Taux de provisionnement du secteur du commerce;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_G;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV_NPL.573._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;0,96;2025-03-18T17:10:29+00:00;ACPR;Poids des provisions des prêts non performants aux ménages;Poids des provisions des prêts non performants aux ménages;TX_PROV_NPL;A;BQ;_Z;573;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DEPOTS.43._Z.SNF.SOLO._Z.TOTAL_SECTEUR;2023;2023-01-01;2023-12-31;753,32;2025-03-20T09:10:29+00:00;ACPR;Dépôts des sociétés non financières;Dépôts des sociétés non financières;DEPOTS;A;BQ;_Z;43;_Z;RISQUES;TOTAL_SECTEUR;SNF;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.LU.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;10,04;2025-03-18T17:10:27+00:00;ACPR;Crédits aux ménages - Luxembourg;Crédits aux ménages - Luxembourg;CRED_CLIENT;A;BQ;_Z;34;LU;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_A.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;72,79;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'agriculture, sylviculture et pêche;Crédits bruts aux entreprises du secteur de l'agriculture, sylviculture et pêche;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_A;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_F.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;88,96;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de la construction;Crédits bruts aux entreprises du secteur de la construction;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_F;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_Q.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;25,98;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur de la santé humaine et action sociale;Taux de provisionnement du secteur de la santé humaine et action sociale;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_Q;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.FR.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;65,88;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement en France;Taux de provisionnement en France;TX_PROV;A;BQ;_Z;572;FR;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.PL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;82,37;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement en Pologne;Taux de provisionnement en Pologne;TX_PROV;A;BQ;_Z;572;PL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8968.39._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;43,52;2025-03-31T08:10:37+00:00;ACPR;Prêts et avances bruts non performants au coût amorti du secteur bancaire français (IFRS) - ménages;Prêts et avances bruts non performants au coût amorti du secteur bancaire français (IFRS) - ménages;GB_FIN_TX_DOUT_MEN_ENF8968;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.ACT_PTF_NEGO.3._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;20,36;2025-10-22T14:00:27+00:00;ACPR;Instruments de capitaux propres des établissements de crédit dans le portefeuille de négociation;Instruments de capitaux propres des établissements de crédit dans le portefeuille de négociation;ACT_PTF_NEGO;A;BQ;_Z;3;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_I.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;45,48;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur de l'hébergement et restauration;Crédits au secteur de l'hébergement et restauration;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_I;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_S.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;77,38;2025-03-18T17:10:27+00:00;ACPR;Crédits au secteur des autres activités de services;Crédits au secteur des autres activités de services;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_S;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S1_ENFCA.660._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;1625,02;2025-03-31T08:10:38+00:00;ACPR;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti;S1_ENFCA;A;BQ;_Z;660;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL_APRES_PROV.570._Z.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;1,57;2025-03-18T17:10:29+00:00;ACPR;Poids des prêts non performants nets des provisions aux ménages et aux entreprises non financières;Poids des prêts non performants nets des provisions aux ménages et aux entreprises non financières;TX_NPL_APRES_PROV;A;BQ;_Z;570;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DT_PL_PTF_NEGO.58._Z.APU.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;46,51;2025-03-18T17:10:27+00:00;ACPR;Dépôts et titres des Administrations Publiques donnés en pension livrée du portefeuille de négociation;Dépôts et titres des Administrations Publiques donnés en pension livrée du portefeuille de négociation;DT_PL_PTF_NEGO;A;BQ;_Z;58;_Z;RISQUES;TOP6_AUT_GROUPES;APU;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DT_PL_PTF_NEGO.58._Z.EF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;361,66;2025-03-18T17:10:27+00:00;ACPR;Dépôts et titres des autres entreprises financières donnés en pension livrée du portefeuille de négociation;Dépôts et titres des autres entreprises financières donnés en pension livrée du portefeuille de négociation;DT_PL_PTF_NEGO;A;BQ;_Z;58;_Z;RISQUES;TOP6_AUT_GROUPES;EF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10000.458._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;615,11;2025-03-18T17:10:28+00:00;ACPR;Achats de contrats d'échange de risque de crédit (CDS) En notionnel;Achats de contrats d'échange de risque de crédit (CDS) En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10000;A;BQ;_Z;458;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.US.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;42,17;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement aux Etats-Unis;Taux de provisionnement aux Etats-Unis;TX_PROV;A;BQ;_Z;572;US;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.GB.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;86,3;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières au Royaume uni;Crédits bruts aux ménages et entreprises non financières au Royaume uni;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;GB;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10013.465._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2023;2023-01-01;2023-12-31;12,81;2025-03-18T17:10:28+00:00;ACPR;Contrats d'échange de risque de crédit (CDS) à l'actif;Contrats d'échange de risque de crédit (CDS) à l'actif;TB_FIN_NEGO_DERIVE_CREDIT10013;A;BQ;_Z;465;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
